RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
92360,78264,San Antonio,TX,San Antonio-New Braunfels,Bexar County,9572,78697,78412,77997,77722,77462,77905,77917,78348,78051,77650,76829,77045,77055,76759,76236,75599,75338,75350,75054,75279,75231,76692,77834,78547,78216,78307,78956,79641,79672,79686,80702,81560,82670,83162,83585,83526,83658,83994,84338,83919,83726,83458,83632,83596,83237,82844,82429,83015,83341,82760,81325,80874,81364,82818,83637,84635,85143,85920,85892,86065,85869,85699,85311,84926,85468,85386,85511,84573,84383,84233,84891,85030,85041,84701,84642,84670,84958,85431,85673,86094,85323,84494,83614,83833,84424,84844,85725,85828,86248,86370,87145,87851,89230,91729,94335,95665,96425,96923,97369,98461,99572,101521,101535,101659,101028,101156,101595,102458,102484,102323,101135,100743,100170,100297,100886,100360,101031,100992,102322,101653,101599,101097,101755,101832,101741,102079,102685,103459,104156,104437,104794,104808,105061,105687,106923,108420,109793,110314,110431,110819,110914,110949,110254,110063,110496,110571,110396,109243,107494,105582,104115,103279,102330,100933,100189,99715,99636,99777,99637,99486,99231,99477,100287,101586,102632,102227,100624,99277,98835,99337,99688,100223,100205,100282,99928,98708,97923,97700,97877,97401,96592,95746,94662,94360,94725,94742,94323,93761,93815,93719,93351,93202,93709,94613,96429,97071,97682,97282,96840,97111,97261,98464,99067,99115,98640,99053,100270,102009,103116,104187,105034,104869,104237,103693,103499,103559,103588,104801,105730,106316,106302,106752,107485,108514,109225,108932,108520,109026,110739,111572,112302,112524,113228,113044,113418,113719,114908,115332,115649,116266,116984,118426,118581,119346,118441,118102,117493,118332,120115,123201,126372,128209,128991,128995,130013,130935,132372,132476,132872,132809,132988,132538,132949,134888,136612,137827,138236,139279,140740,140197,140460,140411,141800,141954,142159,142469,143083,144112,145300,146299,146986,148728,150033,151324,151077
92238,78063,Pipe Creek,TX,San Antonio-New Braunfels,Bandera County,9584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130149,128925,129935,131860,136086,139991,143718,145737,146904,147397,148110,148572,148945,150070,151278,152231,152742,153606,154698,155602,156332,156549,156880,157151,157018,156823,156426,157275,157760,158784,159292,159989,159962,159807,159512,159689,159958,160714,161343,161923,162174,159939,157657,155284,155271,155060,154995,155060,155259,154531,153451,152149,151478,151080,150907,150863,150718,150725,150856,151012,151156,151170,151250,151087,149633,148103,146673,146583,146271,145865,145459,145281,145302,145434,145535,145534,145545,145846,146037,146194,146277,146525,146814,146981,147168,147482,147852,148125,148389,148963,149769,150644,151273,151831,152327,152940,153766,154770,155673,156348,157113,157913,158870,159739,160419,161141,161883,162630,163491,164502,165600,166511,167024,167265,167715,168318,169358,170534,171650,172590,172962,173802,174597,175399,175624,176170,176551,177046,176887,177301,177506,177680,177543,177941,178965,180186,181287,182454,183177,184292,184964,185869,186399,187347,188669,190011,191061,191534,191956,192706,193745,195055,197671,200576,203123,204315,205562,206593,206376,205612,205141,205855,206736,207433,208189,208974,209906,210915,211751,212587,213500,214402,215224,215958,216762,217501
92348,78252,San Antonio,TX,San Antonio-New Braunfels,Bexar County,9683,120444,120585,119322,118794,119391,121587,120517,119474,116802,114910,113874,114601,115258,115006,114773,114340,114344,115230,116367,117431,117221,117862,117299,115956,114674,113974,114092,114467,114476,114260,114580,114938,114963,115253,115481,116546,117443,119633,121633,123430,125461,126904,127738,127964,129106,130527,131073,131283,130479,128502,125715,124445,124188,125032,126475,127379,127984,127497,127474,127435,126946,127026,127306,126239,125294,123268,123277,122700,122500,121376,121577,121300,121838,121142,121742,120282,120011,118845,119617,120766,121977,122045,121298,121136,121298,122310,122699,124015,124757,125905,125697,125594,125585,127330,129380,130766,132730,133846,134436,135255,138279,142898,144741,143877,141692,140866,141064,141275,141482,141213,140531,140382,139683,139908,140705,141138,143643,144334,147044,146591,146023,144475,144917,146239,147157,148016,149328,150604,152511,153882,155078,154787,154752,155656,156968,158241,159323,160361,161133,161640,161874,161258,159507,157349,155936,155515,155754,155923,154674,152961,151060,150719,150270,149635,148757,147173,146344,144595,143342,141224,139582,137892,137041,136759,137008,136951,137173,138269,139759,140836,140777,140198,139862,139040,138225,136902,136141,135465,134235,133009,130423,128367,126266,125603,123906,122115,119664,118889,118134,118976,119541,120927,121493,122284,122296,121739,120976,120039,119441,119396,119458,120119,120494,121186,121129,121516,122643,124820,125968,126486,126534,127130,128137,129519,131535,133268,134832,136609,138229,139180,138706,138286,138430,139256,140132,140364,140939,141333,141829,141958,142635,143379,144416,145433,146920,148125,149106,149768,149735,149954,150589,151795,152721,152991,153541,153811,154307,154926,155922,157352,158295,158801,158702,158753,159300,159908,160675,161393,162581,163725,163926,163838,163594,164645,165452,166555,167211,167991,168810,168690,169085,169139,170428,171152,171996,172353,172860,173562,174422,175241,175899,176196,176876,177562,177851
92240,78065,Poteet,TX,San Antonio-New Braunfels,Atascosa County,9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83840,83949,83752,83751,83788,83961,84185,84060,84293,84351,84670,84746,85590,86359,87342,87431,87433,87103,86749,86452,86299,86173,86025,85659,85266,84929,84854,84954,85011,85010,84952,85091,84216,83193,82209,82049,82096,81873,81821,81699,81818,81950,81896,81919,82040,82363,82556,82729,82960,83172,83278,83378,83519,83779,84002,84286,84670,85136,85536,85890,86104,86351,86646,87014,87392,87745,88304,88850,89602,90402,91270,92038,92777,93438,94077,94691,95229,95825,96326,96875,96529,96178,95930,96342,96574,96827,97177,97758,98195,98694,99193,99813,100993,102287,103552,103934,103723,103770,104036,104619,105018,105208,105712,106178,107097,107937,108746,109696,110267,111067,111628,112358,113052,113454,114310,114980,115769,115937,116220,116797,117834,118759,119650,120181,120846,121279,121797,122142,122654,123273,123785,124114,124344,124546,124087,124117,124408,125707,126391,127331,128120,129494,130693,131731
92206,78016,Devine,TX,San Antonio-New Braunfels,Medina County,9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93963,94898,94584,93913,91812,90203,89739,90398,91252,91609,91717,92150,92626,93230,93697,94042,94480,94688,95028,95497,96166,96812,96871,97011,97353,97800,97855,97678,97758,98071,98311,98555,98962,99626,99923,99910,99646,99609,99655,100102,100434,100765,100614,99834,99102,98638,99041,99169,99241,99036,98907,98830,98777,98869,98469,97385,96242,95499,95585,95512,95462,95177,95296,95331,95617,95593,95573,95298,95086,94902,94815,94570,94346,94021,93929,94006,94203,94265,94085,93717,93469,93314,93454,93580,93767,93929,94134,94368,94670,95122,95432,95817,96050,96430,96642,96769,96880,96953,97170,97612,98279,99023,99423,100123,100826,101825,102429,102913,103293,103622,104086,104690,105502,106161,106693,107411,108231,109208,110477,111768,112818,113377,113951,114736,115572,116390,117136,118090,118207,118365,118229,118985,119543,120021,120554,121129,121899,122546,124710,127043,129416,130385,131138,131862,132658,133476,134161,135007,136031,137315,137917,138575,139197,140141,140857,141761,142929,144210,145353,146144,146761,147070,147563,147379,147347,147336,147763,148104,148568,148930,149380,149745,150601,151545,152391,153482,154639,155799
92327,78231,San Antonio,TX,San Antonio-New Braunfels,Bexar County,10066,179989,179050,178916,179169,179147,179217,179366,179655,180027,180649,181470,181999,182144,182260,182752,183478,184010,184760,185031,185462,184754,184522,184166,184419,184125,183960,183768,183897,184272,184544,184851,184993,185531,184941,184383,183714,184074,184599,185270,185522,185426,185079,185095,185446,186315,187369,188390,189156,189993,188751,187606,186469,187324,187979,188477,188499,188178,187867,187648,187301,186732,186416,186168,186030,186153,186396,186911,187214,187591,187552,187499,187366,187568,187744,187925,188356,188716,189410,189856,190063,189757,189385,189013,188843,188670,188926,189492,190029,190842,191208,191468,191253,191578,193191,195895,197751,199383,199545,200286,200457,200674,201900,202488,203753,203723,204161,204630,205110,205718,206092,206401,206061,206384,207401,208802,209566,209920,210576,211367,212948,213856,214906,216012,217747,219421,220499,222644,225194,227802,229304,229236,228750,228548,230610,232934,235147,236152,237440,238172,238800,239872,239140,238305,236368,236024,235690,235592,235544,235345,235030,234725,234387,233807,233171,232107,231545,231253,231250,230836,230287,228768,227775,226912,227415,227648,228036,228291,228664,229124,229720,229946,230169,230169,229976,228865,227253,226157,225917,225915,226387,226293,226176,225290,225241,225223,225657,225608,226007,225723,225323,225399,227304,229367,231311,232465,233093,233295,232581,232696,233529,234642,235761,236027,236281,236485,237012,238562,240237,243358,246091,248839,249850,250969,252154,254255,255949,257195,258657,259453,260044,259069,258660,258982,260665,262569,263590,265053,266172,267533,268318,269673,271615,273569,274641,275696,276232,277923,279667,280469,281454,282996,285717,287737,287994,288827,289700,291104,292370,294629,298254,301705,303933,304615,304854,305270,306874,308325,308593,308044,307721,307408,307124,307068,309247,311394,313493,314113,314186,314376,314820,316096,316725,318785,320530,323193,324081,324771,324884,324821,325159,325265,326132,326504,327195,326961
92199,78009,Castroville,TX,San Antonio-New Braunfels,Medina County,10422,159760,160272,158679,156155,154724,153913,154226,157307,158379,157911,156633,155953,153338,149774,147517,148165,150393,153943,156760,158646,158683,158415,157392,157685,156950,157627,157470,158149,157459,157298,159441,159407,158722,156466,157691,156976,157069,155375,155354,154507,155088,155694,154880,154185,154309,155069,156027,156201,155652,153819,151470,149128,145335,143729,143902,144507,145004,145181,144498,142920,140890,141022,141523,140688,140441,137812,136861,135692,134578,134040,134185,136063,137249,137974,138416,137958,137995,138835,140907,143183,145592,146383,146832,146101,147673,149400,150758,151308,150036,149661,148956,149891,149160,150189,151662,154963,156631,156771,155027,153141,152553,152647,151897,149823,150374,152233,154487,154719,154939,155308,155467,157511,159236,161130,161061,160877,161070,160840,160943,161257,162094,163728,166284,170546,174381,176630,177814,178567,179580,179959,180431,181057,182331,183105,183959,183922,184665,184594,184885,184771,185210,184882,184402,183726,183953,184556,185432,185930,186548,186775,184304,181350,178502,178782,178986,179652,179715,180161,180227,180092,179772,178999,177246,175523,174209,174147,174003,173934,174171,174929,175790,176383,176477,176195,176011,175871,175707,175006,174107,173481,173075,172806,172815,173162,173560,173682,173586,173524,173314,173474,173827,174354,174806,175407,176298,177129,177594,177594,177714,178279,179080,179704,179972,180500,181437,182608,183920,184993,185932,186589,187622,188835,190316,191425,192463,193290,194181,195518,197057,198469,199516,200181,201262,202237,203484,204713,205917,207139,208124,209506,211327,213126,214749,215553,216899,217668,218666,219110,220166,221176,222318,223594,225170,226618,227844,227413,227154,226982,228598,229989,231285,232052,233366,234817,236588,238187,239510,239561,239686,239994,241760,243268,244728,245979,247335,248890,250617,251959,252957,253322,255033,256720,258949,259712,260435,261006,262150,263653,265257,266352,267242,271593,272758,273973,271470
92251,78101,Adkins,TX,San Antonio-New Braunfels,Bexar County,10539,118930,118964,119411,120776,121676,121449,120139,119502,119266,119885,120500,120818,120641,119893,119322,117850,116940,116085,116204,116532,117403,118957,119851,120386,120446,120983,121389,121677,122114,123084,123899,124228,124299,123802,123478,123250,123506,124144,125254,126656,127655,128512,129925,131107,131827,131913,132789,135053,137161,138040,137270,134790,133549,132532,132834,133337,133356,133843,132635,131441,129449,128266,127469,127801,128196,128446,128459,128183,128556,128185,128952,129026,129612,129189,129497,129554,129322,128997,128373,129203,129945,131065,131819,131837,132019,131658,132556,133173,133783,133275,133194,132885,132950,133835,135785,137547,139633,141599,143804,146384,148077,149958,149905,149867,149822,150515,151305,151914,152179,153462,154936,156726,157946,159763,162262,163828,164491,163769,163761,163786,164040,163762,163277,163225,164193,165554,166930,167411,167814,167948,168044,168226,169001,170256,171746,172658,173633,175131,176287,177283,177738,178457,179018,179216,179298,179733,180182,180855,180809,180778,180458,180382,180225,180002,179788,179612,179325,179280,178774,178105,177307,177767,178862,179993,180313,180384,180439,180663,180848,181119,180830,180796,180620,180904,180798,180557,179965,179568,178953,179015,178856,178788,178166,177714,177625,177733,178148,178913,179547,179674,179538,179905,180551,181367,181978,182700,183453,184156,184950,185682,186452,187365,188065,188758,189349,190199,190987,191778,192404,193496,194527,195956,197111,198475,199653,200793,202282,204140,206111,207737,209034,210376,211815,213336,214575,215638,217003,218318,219392,220535,221948,223636,224855,224250,223710,223267,224849,226245,227645,229191,231469,233709,235726,236930,238696,240324,242182,243838,245875,247004,247901,248580,249926,251153,251825,253017,254362,256206,257931,259491,260842,261765,262544,264212,265860,267549,268294,269285,270343,270381,270547,270894,272511,273897,275262,276750,278165,279636,280702,281718,282895,284113,284173,283290,282074
92258,78112,Elmendorf,TX,San Antonio-New Braunfels,Bexar County,10834,73870,74441,74997,75201,74986,74934,74431,74919,75357,75652,75254,75226,74719,73911,73031,72337,72482,72212,72395,72569,73255,74642,75644,75839,75378,75365,75815,76450,76463,76483,76684,76861,77228,77354,77312,77181,76959,76980,77163,77317,77958,78425,79046,79207,79118,78769,78518,79120,79698,79279,77915,76571,76473,77031,78074,79279,79834,80608,80425,80925,80438,80034,79234,78861,78932,78657,78662,78202,78386,78169,78741,78888,79260,79226,79639,79792,80419,81079,81277,81516,80752,80383,79780,79407,79004,78306,78204,78023,78276,78107,78401,78781,79812,81271,82909,83756,84612,85284,86298,87942,89254,90920,91563,92405,92810,93057,93587,94533,94681,94708,94171,93671,92957,92904,93981,94142,94339,94464,95359,94961,94484,94319,95128,96104,96671,97425,97691,98222,99066,99689,100236,100347,100789,101184,101718,102450,103131,104057,104619,104814,103787,103033,102864,103683,104371,105200,105195,104943,103736,102984,102186,101654,101259,99825,98539,97437,98036,98342,97637,96440,95563,96771,98320,100275,100638,100059,99284,98558,98326,98626,99263,100086,100169,99873,99000,97729,97088,96692,96541,95778,95172,94433,93405,93155,92971,92934,92395,91800,91603,91699,91521,91382,91471,93351,95660,96770,96258,95288,94480,94494,94578,95492,96247,96449,96317,96640,97949,99832,101377,101777,101351,100386,99708,100215,100857,101509,101757,102565,103437,103295,103457,104324,105807,107136,107805,107604,107458,107959,109117,109868,110579,111409,112258,112463,112730,112897,113891,114514,115028,115411,116493,117736,118010,118284,118039,118447,118938,120305,122007,124088,125870,127348,127785,128338,129172,130626,132398,133382,134316,134666,134899,134912,135783,138194,140406,141520,141898,142574,143960,142887,142035,140836,141749,141945,142184,142476,143434,144368,145522,145831,146368,146934,147528,148123,147929
92228,78052,Lytle,TX,San Antonio-New Braunfels,Atascosa County,11301,101069,100813,100270,98909,99985,101305,101837,101366,100405,100668,100614,101041,99984,99543,99488,99594,99001,99530,100270,100723,100158,100769,101747,102604,102794,103412,103989,105118,105347,105584,106240,106521,106163,104990,104633,104580,105070,105352,106066,105807,106628,106865,107169,106851,107006,107552,107494,108281,107884,107044,105170,105480,105873,106845,106596,106133,105614,105678,105508,105573,104620,104309,103309,102241,102028,100510,100165,99605,100362,100890,102045,102458,102911,103015,104003,104805,105345,106830,107738,109490,109896,109748,108788,108558,109202,109902,111428,112824,113519,113367,112587,112453,112176,112405,113156,113327,113801,113414,112316,110712,109292,109441,109164,108899,109048,109142,109737,110048,112234,113618,115162,114995,114722,113557,113779,114509,115502,116369,117493,118192,118364,118420,119193,121231,122594,123882,124345,124903,125200,124572,124605,124315,124942,125209,125293,126165,126623,127842,127450,127596,127104,127776,128254,128968,129115,129230,129271,129226,129389,128915,130108,131455,133259,132762,131815,131061,130598,130810,130647,130504,129862,130028,130595,131206,131311,131342,131341,131349,131174,131234,131294,131218,130747,130074,129811,129541,129565,129438,129270,128991,128630,128532,128551,128587,128796,128557,128369,128283,128708,129135,129154,129050,129075,129420,130037,130574,131096,131395,132184,132967,133757,134481,134951,135607,136015,136811,137617,138490,139106,139854,140763,141819,142742,143680,144610,145503,146487,147667,148928,149868,150791,151086,151541,151881,152791,153501,154312,155221,156295,157202,158105,158948,159746,160465,161452,162288,163136,163637,164362,165372,166410,167728,168738,169983,170951,171174,171327,171675,173163,174534,175838,176671,177606,178436,179420,180183,180750,181069,181607,182314,183327,184333,185476,186999,188230,189598,190436,191391,191973,192405,193418,194391,195617,196428,197187,197570,197885,198542,199381,200236,201016,201902,200979,199845,198754
92247,78073,San Antonio,TX,San Antonio-New Braunfels,Bexar County,11441,75250,75300,75377,75265,75851,77087,77434,78121,77571,77253,76305,76374,76182,75608,74975,74277,73833,73658,73226,73382,73233,74676,75579,76011,75463,75437,75934,76684,76750,76817,77448,78161,78927,79505,79923,80220,80562,81436,82187,82400,82739,83052,83279,83192,82935,82775,82584,83288,83740,82956,81003,80011,79782,80469,80924,81915,82793,83416,83387,83412,82979,82984,82568,82278,82307,82049,82925,82493,82723,82034,82816,82917,83245,82755,83272,83401,83892,83765,83348,83673,83348,83100,82390,82568,82736,83048,83367,84005,84584,85244,86037,86645,88134,90325,92648,93267,93619,93967,94498,95450,96067,96990,96328,96024,95198,94968,94874,95163,95837,96254,95842,94837,93875,94030,94914,95463,96572,97022,98310,97923,97573,96489,96445,96706,96698,97463,98145,99076,99651,100030,100439,100636,101376,102232,103558,104852,105780,106138,105711,105657,105001,105059,104764,105211,104896,104186,102789,101500,100487,99531,98861,98066,97898,97175,96319,94949,94264,94114,94219,93761,93793,94909,96767,98370,99040,98948,98758,98799,98717,98834,98171,97948,97927,98168,98707,97770,96972,96071,95741,94893,93860,93244,93200,93247,92885,91976,91042,90310,89918,89569,89066,88972,89424,89940,90728,90876,90998,90341,89684,90266,90829,91645,91860,91960,92286,93129,94456,95717,96905,98286,99878,100164,100185,99696,99663,99489,99588,100411,101472,102749,103563,104197,104466,105229,105825,106047,106075,106400,107342,107301,107762,107436,107994,107339,107846,107614,108547,108699,109230,110581,111971,114256,115243,116778,116617,116685,116157,117075,118794,121955,124235,124853,124672,124414,125650,126804,128141,128103,127704,127276,126815,125946,125513,127234,129216,131013,131250,131817,132519,131059,130375,129064,129850,130140,131155,132353,133140,134725,135962,137295,137744,139083,139899,140295,139496
