Year,Campus Id,Campus Name,District Id,District Name,County Name,Region Number,Charter School,Alt Ed Type,Alt Ed Campus,Alternate Education,Disciplinary Alt Ed Program,Juvenile Justice Alt Ed,Grade Span,School Type,Composite Academic Progress Percentile  (3 Year Avg),Composite Progress Z-Score (3 Year Avg),Composite Academic Progress Quintile  (3 Year Avg),Math Progress Z-Score (3 Year Avg),Math Progress Z-Score,Math Progress Z-Score standard error,Reading Progress Z-Score (3 Year Avg),Reading Progress Z-Score,Reading Progress Z-Score standard error,TEA Accountability Rating,Smart Score,Spending Index,Spending Score,Cost-Adjusted Core Operating Expenditures Per Student (3 Year Avg),Cost-Adjusted Core Operating Expenditures Per Student,Core Operating Expenditures Per Student (not cost adjusted),Core Operating Expenditures (not cost adjusted),Core Payroll Expenditures (not cost adjusted),Campus Cost Deflator,Total Operating Expenditures Per Student (not cost adjusted),Urban County Indicator,ACS Comparable Wage Index,High School Comparable Wage Index,Enrollment,% Economically Disadvantaged,% LEP,% Special Education,% Student Mobility,% Students Early Childhood Education,% Students Pre-Kindergarten,% Students Kindergarten,% Students Grade 1,% Students Grade 2,% Students Grade 3,% Students Grade 4,% Students Grade 5,% Students Grade 6,% Students Grade 7,% Students Grade 8,% Students Grade 9,% Students Grade 10,% Students Grade 11,% Students Grade 12,% Students Bilingual/ESL,% Students Career and Technical,% Students Gifted and Talented,% Students Asian,% Students White,% Students African American,% Students Hispanic,% Students Pacific Islander,% Students American Indian,% Students Two Or More Races,% Students At-Risk,Fiscal Peers Group,Number of Campus Matches,Latitude,Longitude
2018,003902102,W H BONNER EL,003902,HUDSON ISD,ANGELINA,7,N, ,N,N,N,N,03-05,E,84,0.15700001,5,0.25665689,0.25594577,0.11449289,0.056405906,-0.008537184,0.070092961,Met Standard,5,Very Low Spending,5,5963.333333,5934,5182,3518827,3167671,1.1610792,5266,0,0.818,0.866,679,55.099998,9.3000002,7.8000002,10.4,0,0,0,0,0,32.5,31.799999,35.599998,0,0,0,0,0,0,0,9,0,4.0999999,0.89999998,61.400002,7.0999999,26.4,0,1.6,2.7,31.700001,0,40,31.3127,-94.8432
2018,003903001,LUFKIN H S,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,09-12,S,36,-0.004,2,0.030309131,0.094277292,0.089699179,-0.038672231,-0.060537893,0.05336966,Met Standard,1.5,Very High Spending,1,8046,8174,7117,15130716,13945462,1.1610792,8378,0,0.812,0.879,2126,64.300003,6.9000001,11.6,13.8,0,0,0,0,0,0,0,0,0,0,0,26.1,26.6,25,22.200001,13.6,72.800003,11,1.7,26.799999,27.5,41.5,0.1,0.30000001,2.0999999,51.400002,0,40,31.3358,-94.6878
2018,003903004,STUBBLEFIELD LRN CTR,003903,LUFKIN ISD,ANGELINA,7,N,AEC OF CHOICE - DRS,Y,Y,N,N,09-12,S,,,,,,,,,,Met Alternative Standard,,,,,,,,,1.1610792,,0,0.812,0.879,29,65.5,3.4000001,6.9000001,85.699997,0,0,0,0,0,0,0,0,0,0,0,6.9000001,27.6,27.6,37.900002,6.9000001,27.6,0,0,44.799999,20.700001,31,0,0,3.4000001,100,1,32,31.3047,-94.7425
2018,003903044,LUFKIN MIDDLE,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,06-08,M,44,0.023,3,0.10192104,0.18020211,0.086957216,-0.055272728,-0.072763242,0.052763503,Met Standard,3.5,Low Spending,4,6683.333333,6750,5841,9958414,9623956,1.1610792,6339,0,0.812,0.879,1705,71.699997,17.299999,12.4,10.4,0,0,0,0,0,0,0,0,32.799999,32.599998,34.5,0,0,0,0,23.799999,19.799999,13.3,1.5,27.200001,26.9,42.299999,0,0.30000001,1.8,59.099998,0,40,31.3272,-94.7201
2018,003903120,ANDERSON EL,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,03-05,E,69,0.102,4,0.16737157,0.11404802,0.095514357,0.036829911,0.021416951,0.063678131,Met Standard,3.5,Average Spending,3,7724.666667,8311,7199,2073301,1988252,1.1610792,7733,0,0.812,0.879,288,80.199997,16,15.6,24.4,0,0,0,0,0,28.1,34,37.799999,0,0,0,0,0,0,0,16,0,0,1.7,28.799999,38.900002,29.200001,0,0,1.4,61.799999,0,38,31.287,-94.7234
2018,003903121,BRANDON EL,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,03-05,E,23,-0.054000001,2,-0.026219733,-0.11908479,0.091703869,-0.082132541,-0.064441234,0.059166003,Met Standard,3,Low Spending,4,6539.333333,6700,5806,2548711,2438113,1.1610792,6328,0,0.812,0.879,439,64.5,5.9000001,7.3000002,14.8,0,0,0,0,0,30.299999,33.299999,36.400002,0,0,0,0,0,0,0,5.6999998,0,48.700001,2.0999999,33.900002,45.099998,15.9,0.2,0.2,2.5,41.5,0,40,31.3602,-94.732
2018,003903122,BROOKHOLLOW EL,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,03-05,E,65,0.090000004,4,0.17745106,0.21088164,0.095053904,0.00313428,0.060694192,0.063158065,Met Standard,2.5,Very High Spending,1,9292.666667,9939,8623,2569570,2435172,1.1610792,9187,0,0.812,0.879,298,81.900002,8.1000004,16.4,24.4,0,0,0,0,0,31.200001,37.900002,30.9,0,0,0,0,0,0,0,7.4000001,0,0,0.30000001,23.5,46,27.200001,0,0,3,74.199997,0,37,31.3167,-94.7669
2018,003903123,COSTON EL,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,03-05,E,92,0.20100001,5,0.26202253,0.23040229,0.095790632,0.13979134,0.05933566,0.063987084,Met Standard,3,Very High Spending,1,8648.333333,9676,8399,2175423,2052221,1.1610792,8982,0,0.812,0.879,259,94.199997,32,14.3,19.700001,0,0,0,0,0,27.799999,33.200001,39,0,0,0,0,0,0,0,31.700001,0,0,0.40000001,23.200001,18.1,55.200001,0.40000001,0,2.7,73.699997,0,40,31.3501,-94.7131
2018,003903124,DUNBAR PRI,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,KG - 02,E,,,,,,,,,,Met Standard,,High Spending,2,6450.333333,6543,5676,2139738,2030088,1.1610792,6100,0,0.812,0.879,377,62.599998,6.9000001,4.5,17.6,0,0,20.4,41.599998,37.900002,0,0,0,0,0,0,0,0,0,0,7.1999998,0,61.799999,2.4000001,40.599998,35.299999,18.6,0,0.30000001,2.9000001,52.5,0,40,31.3601,-94.7249
2018,003903125,GARRETT PRI,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,PK - PK,E,,,,,,,,,,Met Standard,,Low Spending,4,5838,6008,5217,1836222,1728755,1.1610792,5764,0,0.812,0.879,352,92.300003,29.5,0.89999998,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,0,0,0.60000002,12.5,34.099998,46.599998,0,0,6.3000002,98.900002,0,40,31.3548,-94.727
2018,003903126,HACKNEY PRI,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,PK - PK,E,,,,,,,,,,Met Standard,,Low Spending,4,5374,5478,4753,1140604,1080476,1.1610792,5340,0,0.812,0.879,240,68.800003,29.200001,0.80000001,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,29.200001,0,0,0.40000001,5.8000002,41.700001,46.700001,0,0,5.4000001,99.599998,0,40,31.3417,-94.7052
2018,003903127,HERTY PRI,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,EE - 02,E,,,,,,,,,,Met Standard,,Very High Spending,1,9746.666667,11195,9690,2664790,2569460,1.1610792,10265,0,0.812,0.879,275,83.599998,17.799999,25.5,26.5,5.8000002,0,29.1,32.400002,32.700001,0,0,0,0,0,0,0,0,0,0,16.700001,0,0,0,28.4,24.4,42.200001,0.40000001,0,4.6999998,71.300003,0,8,31.3501,-94.6888
2018,003903128,KURTH PRI,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,PK - 02,E,,,,,,,,,,Met Standard,,High Spending,2,7057.333333,7766,6717,1759841,1705891,1.1610792,7354,0,0.812,0.879,262,87.400002,13.4,10.7,26.200001,0,0.40000001,42,26.700001,30.9,0,0,0,0,0,0,0,0,0,0,13.4,0,0,1.5,26.299999,35.099998,31.700001,0,0.40000001,5,63.400002,0,40,31.3228,-94.7194
2018,003903129,SLACK EL,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,02-05,E,64,0.083999999,4,0.11391833,0.10536624,0.091763727,0.054864325,0.026541222,0.059240784,Met Standard,4,Low Spending,4,6614.666667,6444,5594,3015359,2841454,1.1610792,6101,0,0.812,0.879,539,80.699997,58.099998,6.5,9.8000002,0,0,0,0,13,30.4,28.200001,28.4,0,0,0,0,0,0,0,75.099998,0,0,0.2,25.799999,7.5999999,65.699997,0.2,0.2,0.40000001,75.300003,0,40,31.3076,-94.6955
2018,003903130,TROUT PRI,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,EE - 02,E,,,,,,,,,,Met Standard,,Average Spending,3,6339.333333,6742,5851,1842919,1743730,1.1610792,6379,0,0.812,0.879,315,86.300003,11.4,8.3000002,25.299999,1,0,37.5,29.799999,31.700001,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0.30000001,19.700001,46,31.4,0,0,2.5,75.599998,0,40,31.3231,-94.7476
2018,003903131,BURLEY PRI,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,KG - 02,E,,,,,,,,,,Met Standard,,Low Spending,4,6075,6058,5250,2309788,2209148,1.1610792,5725,0,0.812,0.879,440,85.699997,55.700001,3.9000001,16.1,0,0,41.099998,37.700001,21.1,0,0,0,0,0,0,0,0,0,0,66.599998,0,0,0,17.700001,13,67,0,0,2.3,75.900002,0,40,31.3108,-94.6952
2018,003903141,SPECIAL SERVICES,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,EE - 04,E,,,,,,,,,,Not Rated,,,,,18669,17782,106691,33061,1.1610792,17782,,0.812,0.879,6,0,0,100,0,66.699997,0,0,0,16.700001,0,16.700001,0,0,0,0,0,0,0,0,0,0,0,0,50,33.299999,16.700001,0,0,0,16.700001,,,31.3601,-94.7239
2018,003903201,JUVENILE DETENT CTR,003903,LUFKIN ISD,ANGELINA,7,N, ,N,N,N,N,08-09,M,,,,,,,,,,Not Rated,,,,,8712,7510,22530,22386,1.1610792,7510,,0.812,0.879,3,100,0,33.299999,100,0,0,0,0,0,0,0,0,0,0,33.299999,66.699997,0,0,0,0,0,0,0,0,100,0,0,0,0,66.699997,,,31.3709,-94.7184
2018,003904001,HUNTINGTON H S,003904,HUNTINGTON ISD,ANGELINA,7,N, ,N,N,N,N,09-12,S,10,-0.122,1,-0.15676206,0.002249468,0.12082027,-0.086698726,-0.000928973,0.072464183,Met Standard,3,Very Low Spending,5,6519.333333,7172,6288,3212938,2805522,1.1610792,6739,0,0.812,0.879,511,43.400002,0.40000001,6.8000002,17.4,0,0,0,0,0,0,0,0,0,0,0,24.299999,27.200001,24.5,24.1,0.40000001,96.300003,6.6999998,0,86.300003,2.2,8.6000004,0,0.80000001,2.2,54.200001,0,40,31.2656,-94.5706
2018,003904005,PRIDE ALTER SCH,003904,HUNTINGTON ISD,ANGELINA,7,N,AEC OF CHOICE - DRS,Y,Y,N,N,09-12,S,,,,,,,,,,Met Alternative Standard,,High Spending,2,14238.66667,19052,16452,345493,339021,1.1610792,16519,0,0.812,0.879,21,52.400002,0,9.5,82.599998,0,0,0,0,0,0,0,0,0,0,0,4.8000002,14.3,19,61.900002,0,19,0,0,90.5,4.8000002,4.8000002,0,0,0,100,1,37,31.2853,-94.5717
2018,003904041,HUNTINGTON MIDDLE,003904,HUNTINGTON ISD,ANGELINA,7,N, ,N,N,N,N,06-08,M,33,-0.016000001,2,0.10146267,0.1814231,0.1153055,-0.13267235,-0.090601936,0.07120955,Met Standard,2.5,Average Spending,3,6779,6468,5615,2234861,2105994,1.1610792,5946,0,0.812,0.879,398,49.200001,0.5,12.8,10.1,0,0,0,0,0,0,0,0,33.700001,30.4,35.900002,0,0,0,0,0.5,19.299999,4.5,0.30000001,86.900002,2.5,6,0,1,3.3,54,0,40,31.2832,-94.5732
2018,003904101,HUNTINGTON EL,003904,HUNTINGTON ISD,ANGELINA,7,N, ,N,N,N,N,EE - 03,E,,,,,,,,,,Met Standard,,Very Low Spending,5,5911,6230,5417,2800419,2609877,1.1610792,5688,0,0.812,0.879,517,65,1.4,5.8000002,13.6,0.2,7.9000001,20.5,23.799999,24.200001,23.4,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,86.5,2.9000001,7.5,0,0.40000001,2.7,36.799999,0,40,31.2807,-94.5678
2018,003904102,HUNTINGTON INT,003904,HUNTINGTON ISD,ANGELINA,7,N, ,N,N,N,N,04-05,E,62,0.079999998,4,0.093669116,0.16448773,0.11668371,0.066428415,0.081721775,0.072982162,Met Standard,3.5,Average Spending,3,6616.666667,6657,5804,1573002,1434316,1.1610792,6157,0,0.812,0.879,271,66.400002,1.8,12.5,11.4,0,0,0,0,0,0,48,52,0,0,0,0,0,0,0,1.8,0,5.9000001,0,84.900002,4.0999999,6.5999999,0,0,4.4000001,50.200001,0,40,31.2656,-94.5706
2018,003905001,DIBOLL H S,003905,DIBOLL ISD,ANGELINA,7,N, ,N,N,N,N,09-12,S,15,-0.094999999,1,-0.04513704,0.033381801,0.12101191,-0.14537086,-0.063496172,0.071901321,Met Standard,2.5,Low Spending,4,7031.333333,7576,6674,3270148,2744016,1.1610792,8323,0,0.812,0.879,490,75.300003,5.0999999,10.8,10.8,0,0,0,0,0,0,0,0,0,0,0,23.5,28.4,23.9,24.299999,4.6999998,94.699997,5.5,0.40000001,30.6,10,56.299999,0.2,0.2,2.2,54.700001,0,40,31.1926,-94.7682
2018,003905004,STUBBLEFIELD LRN CTR,003905,DIBOLL ISD,ANGELINA,7,N,AEC OF CHOICE - DRS,Y,Y,N,N,11-12,S,,,,,,,,,,Not Rated,,,,,,,0,0,1.1610792,0,,0.812,0.879,5,0,0,20,94.400002,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,40,40,20,0,0,0,100,,,31.3339,-94.76
2018,003905041,DIBOLL J H,003905,DIBOLL ISD,ANGELINA,7,N, ,N,N,N,N,07-08,M,43,0.017000001,3,0.11818245,0.11200291,0.11658597,-0.083391793,-0.094027936,0.072621204,Met Standard,2.5,High Spending,2,9178.333333,9127,7957,2132416,1946417,1.1610792,8673,0,0.812,0.879,268,70.099998,13.1,11.6,5.6999998,0,0,0,0,0,0,0,0,0,49.599998,50.400002,0,0,0,0,12.3,0,5.1999998,0,31.700001,13.8,52.599998,0,0,1.9,64.900002,0,40,31.1831,-94.782
2018,003905101,H G TEMPLE EL,003905,DIBOLL ISD,ANGELINA,7,N, ,N,N,N,N,KG - 03,E,,,,,,,,,,Met Standard,,Average Spending,3,6715,6691,5816,2960127,2767090,1.1610792,6619,0,0.812,0.879,509,99.400002,20.4,6.9000001,12.8,0,0,26.9,23.799999,24.6,24.799999,0,0,0,0,0,0,0,0,0,20,0,2.8,0.40000001,34.400002,12.8,50.900002,0,0.40000001,1.2,73.5,0,40,31.193,-94.7715
2018,003905102,DIBOLL PRI,003905,DIBOLL ISD,ANGELINA,7,N, ,N,N,N,N,EE - PK,E,,,,,,,,,,Met Standard,,High Spending,2,7273.666667,7563,6582,1197975,1108192,1.1610792,7312,0,0.812,0.879,182,98.900002,19.799999,4.9000001,0,0.5,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18.700001,0,0,0,28,12.6,56.599998,0,0,2.7,28.6,0,40,31.1832,-94.7827
2018,003905103,H G TEMPLE INT,003905,DIBOLL ISD,ANGELINA,7,N, ,N,N,N,N,04-06,E,61,0.075999998,4,0.10970538,0.1256209,0.11503317,0.041802116,0.002169915,0.070617668,Met Standard,3,High Spending,2,7421,7265,6337,2724812,2479195,1.1610792,6340,0,0.812,0.879,430,99.5,24,12.1,9.8999996,0,0,0,0,0,0,32.099998,33.5,34.400002,0,0,0,0,0,0,24.9,0,3,0.69999999,32.299999,10.5,53.700001,0,0.2,2.5999999,67,0,40,31.193,-94.7715
2018,003906001,ZAVALLA H S,003906,ZAVALLA ISD,ANGELINA,7,N, ,N,N,N,N,06-12,B,11,-0.118,1,-0.12824781,-0.008250058,0.13401733,-0.10816125,-0.080410823,0.085993007,Met Standard,2.5,Low Spending,4,8485.666667,8996,7818,1485492,1388794,1.1610792,9730,0,0.812,0.879,190,61.099998,0,15.8,17.200001,0,0,0,0,0,0,0,0,12.6,10.5,14.7,18.9,14.7,14.2,14.2,0,68.400002,3.7,0,91.099998,0.5,5.3000002,0,0,3.2,54.700001,0,34,31.1591,-94.4207
2018,003906101,ZAVALLA EL,003906,ZAVALLA ISD,ANGELINA,7,N, ,N,N,N,N,PK - 05,E,10,-0.124,1,-0.19646117,-0.18346672,0.14135283,-0.050610878,-0.032242071,0.094191119,Improvement Required,1,Very High Spending,1,8166.666667,8086,7015,1248681,1183791,1.1610792,7799,0,0.812,0.879,178,66.300003,0,9.6000004,20,0,7.9000001,12.9,17.4,15.7,15.2,13.5,17.4,0,0,0,0,0,0,0,0,0,1.7,0,88.800003,1.1,3.4000001,0,0,6.6999998,39.299999,0,40,31.1591,-94.4207
2018,003907001,CENTRAL H S,003907,CENTRAL ISD,ANGELINA,7,N, ,N,N,N,N,09-12,S,0,-0.27599999,1,-0.35690075,-0.49718624,0.12355579,-0.1951981,-0.18701598,0.074332036,Met Standard,2,Average Spending,3,9194.333333,9427,8250,3580654,3169579,1.1610792,9008,0,0.812,0.879,434,44.900002,1.6,15.4,13.5,0,0,0,0,0,0,0,0,0,0,0,26.5,26.299999,23.5,23.700001,1.6,98.400002,5.3000002,0.2,72.400002,5.3000002,19.4,0,0.5,2.3,50.200001,0,39,31.4291,-94.8123
2018,003907004,STUBBLEFIELD LRN CTR,003907,CENTRAL ISD,ANGELINA,7,N, ,N,N,N,N,11-12,S,,,,,,,,,,Not Rated,,,,,,,0,0,1.1610792,0,,0.812,0.879,7,14.3,0,14.3,95.199997,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,85.699997,0,71.400002,0,0,71.400002,0,14.3,0,0,14.3,57.099998,,,31.3339,-94.76
2018,003907041,CENTRAL J H,003907,CENTRAL ISD,ANGELINA,7,N, ,N,N,N,N,05-08,M,22,-0.056000002,2,-0.002548043,0.044064239,0.1159365,-0.10961255,-0.18415216,0.07205379,Met Standard,2,High Spending,2,7963.333333,8098,7047,2980996,2758965,1.1610792,7170,0,0.812,0.879,423,54.799999,3.0999999,13,14.3,0,0,0,0,0,0,0,25.5,28.4,23.4,22.700001,0,0,0,0,2.5999999,22.200001,5.4000001,0,70.900002,5.1999998,22,0,0.5,1.4,51.099998,0,40,31.4291,-94.8123
2018,003907102,CENTRAL EL,003907,CENTRAL ISD,ANGELINA,7,N, ,N,N,N,N,EE - 04,E,41,0.011,3,-0.013611875,-0.038394623,0.12365758,0.035021834,0.003358312,0.08071357,Met Standard,3,Average Spending,3,6498.333333,6685,5824,3826327,3512257,1.1610792,5835,0,0.812,0.879,657,63.5,5.9000001,9.8999996,16,0.30000001,9.1000004,18.299999,20.5,16.9,18.4,16.4,0,0,0,0,0,0,0,0,5.9000001,0,3.8,0,70,4.5999999,21.299999,0,0.2,4,32.400002,0,40,31.4291,-94.8123
2018,004901001,ROCKPORT-FULTON H S,004901,ARANSAS COUNTY ISD,ARANSAS,2,N, ,N,N,N,N,09-12,S,41,0.012,3,0.13414094,0.30310136,0.11898959,-0.11086823,-0.075697787,0.070584387,Met Standard,3,Average Spending,3,7420,8794,8773,6851713,5565681,1.002969662,9559,1,0.942,0.948,781,98.599998,2.7,8.3000002,16.200001,0,0,0,0,0,0,0,0,0,0,0,23,27.1,26.1,23.700001,2.7,67.699997,3.0999999,2.7,54.700001,1,39.400002,0,0.30000001,1.9,99.199997,0,40,28.0414,-97.0449
2018,004901041,ROCKPORT-FULTON MIDDLE,004901,ARANSAS COUNTY ISD,ARANSAS,2,N, ,N,N,N,N,06-08,M,10,-0.125,1,-0.075693645,0.067175992,0.11395943,-0.1735685,-0.20079355,0.069709539,Met Standard,2.5,Low Spending,4,6897.333333,8446,8425,5156095,4290767,1.002969662,8789,1,0.942,0.948,612,99.5,4.4000001,9.3000002,16.200001,0,0,0,0,0,0,0,0,31.700001,31.9,36.400002,0,0,0,0,4.4000001,7.5,6.4000001,2.0999999,51.099998,0.30000001,43.599998,0,0.30000001,2.5,99.5,0,40,28.0453,-97.0457
2018,004901101,FULTON 4-5 LEARNING CENTER,004901,ARANSAS COUNTY ISD,ARANSAS,2,N, ,N,N,N,N,04-05,E,72,0.11,4,0.18685593,0.26635602,0.11528737,0.032519095,0.23500447,0.071494929,Met Standard,3,High Spending,2,7812.666667,10252,10226,3824362,3301810,1.002969662,10749,1,0.942,0.948,374,98.400002,6.0999999,10.2,14.8,0,0,0,0,0,0,55.099998,44.900002,0,0,0,0,0,0,0,6.0999999,0,7,2.4000001,51.299999,1.1,42.5,0,0.30000001,2.4000001,100,0,40,28.0644,-97.0393
2018,004901102,LITTLE BAY PRI,004901,ARANSAS COUNTY ISD,ARANSAS,2,N, ,N,N,N,N,PK - KG,E,,,,,,,,,,Met Standard,,Very High Spending,1,7767.666667,11001,10973,2414042,2047399,1.002969662,11191,1,0.942,0.948,220,78.599998,3.5999999,6.8000002,0,0,24.1,75.900002,0,0,0,0,0,0,0,0,0,0,0,0,3.5999999,0,0,1.8,46.799999,1.4,46.799999,0,0.5,2.7,99.099998,0,40,28.0444,-97.042
2018,004901103,LIVE OAK 1-3 LEARNING CENTER,004901,ARANSAS COUNTY ISD,ARANSAS,2,N, ,N,N,N,N,01-03,E,,,,,,,,,,Met Standard,,High Spending,2,6970.666667,8898,8874,4960634,4564568,1.002969662,9259,1,0.942,0.948,559,95.300003,6.4000001,9.6999998,17.200001,0,0,0,32.599998,37.400002,30.1,0,0,0,0,0,0,0,0,0,6.4000001,0,5.9000001,3,49.599998,0.5,43.099998,0.40000001,0.5,2.9000001,100,0,40,28.0296,-97.0879
2018,005901001,ARCHER CITY H S,005901,ARCHER CITY ISD,ARCHER,9,N, ,N,N,N,N,07-12,S,30,-0.024,2,-0.07928174,-0.062444914,0.13144355,0.030758848,0.061934222,0.083320186,Met Standard,1.5,Very High Spending,1,12370.33333,12732,10238,2242111,2077634,1.26290159,13191,1,0.663,0.871,219,27.4,0.5,13.2,15.3,0,0,0,0,0,0,0,0,0,18.700001,20.1,16.9,16.4,12.8,15.1,0.5,63.900002,12.3,0,82.199997,0.5,12.3,0,0.89999998,4.0999999,33.799999,0,37,33.5891,-98.6309
2018,005901101,ARCHER CITY EL,005901,ARCHER CITY ISD,ARCHER,9,N, ,N,N,N,N,PK - 06,E,78,0.133,4,0.13991082,0.23811926,0.13277151,0.12639846,0.1763249,0.0863351,Met Standard,2.5,Very High Spending,1,8567.666667,8639,6892,1750612,1687460,1.26290159,7319,1,0.663,0.871,254,53.099998,2.8,13.4,11.1,0,9.1000004,11.4,12.6,12.6,13.4,13.8,13.8,13.4,0,0,0,0,0,0,2.8,0,2.8,1.2,80.699997,0,14.6,0,1.2,2.4000001,31.9,0,40,33.5886,-98.6311
2018,005902001,HOLLIDAY H S,005902,HOLLIDAY ISD,ARCHER,9,N, ,N,N,N,N,09-12,S,72,0.11,4,0.094963118,0.10038118,0.12918867,0.12595661,0.16226706,0.076919973,Met Standard,3.5,Average Spending,3,8197.666667,8348,6810,2090710,1854001,1.254690267,9047,1,0.663,0.871,307,19.5,0,7.1999998,5.5,0,0,0,0,0,0,0,0,0,0,0,26.1,28,24.1,21.799999,0,86.300003,5.5,0,89.900002,0.69999999,7.8000002,0,0.69999999,1,37.099998,0,40,33.8107,-98.689
2018,005902041,HOLLIDAY MIDDLE,005902,HOLLIDAY ISD,ARCHER,9,N, ,N,N,N,N,06-08,M,53,0.052000001,3,0.06042245,0.059771135,0.11783843,0.042800214,0.056312706,0.074317507,Met Standard,3,Average Spending,3,6582.666667,6395,5140,1320936,1266127,1.254690267,5195,1,0.663,0.871,257,23.700001,0,8.1999998,7,0,0,0,0,0,0,0,0,33.900002,38.5,27.6,0,0,0,0,0,0,5.8000002,0,89.900002,0.40000001,6.5999999,0,0.80000001,2.3,31.9,0,40,33.8107,-98.689
2018,005902101,HOLLIDAY EL,005902,HOLLIDAY ISD,ARCHER,9,N, ,N,N,N,N,EE - 05,E,87,0.169,5,0.24745753,0.26619023,0.12078547,0.090801664,0.08256872,0.077767268,Met Standard,3.5,High Spending,2,6174.333333,6058,4880,2156853,2044251,1.254690267,4901,1,0.663,0.871,442,29.4,0.69999999,9.6999998,8,0.89999998,3.2,17.200001,13.8,14.9,17.9,18.6,13.6,0,0,0,0,0,0,0,0.69999999,0,4.8000002,0.2,87.300003,0.2,9.3000002,0,0.2,2.7,29.4,0,40,33.8107,-98.689
2018,005904001,WINDTHORST H S,005904,WINDTHORST ISD,ARCHER,9,N, ,N,N,N,N,09-12,S,58,0.066,3,0.17051312,0.076198205,0.14677376,-0.037971944,-0.12107674,0.086956255,Met Standard,3,Average Spending,3,8570.666667,9429,7783,1081868,933547,1.244976536,10312,1,0.663,0.871,139,23,1.4,8.6000004,2.5999999,0,0,0,0,0,0,0,0,0,0,0,20.1,25.200001,25.9,28.799999,1.4,99.300003,16.5,0,66.900002,0,31.700001,0,0.69999999,0.69999999,33.799999,0,40,33.5747,-98.4395
2018,005904041,WINDTHORST JH,005904,WINDTHORST ISD,ARCHER,9,N, ,N,N,N,N,06-08,M,64,0.083999999,4,0.1658574,0.14477892,0.12678613,0.001639683,0.005450206,0.083434328,Met Standard,2.5,Very High Spending,1,7805,7599,6190,569507,528968,1.244976536,6433,1,0.663,0.871,92,30.4,1.1,12,9.6000004,0,0,0,0,0,0,0,0,33.700001,29.299999,37,0,0,0,0,1.1,21.700001,12,0,72.800003,0,25,0,2.2,0,37,0,40,33.5747,-98.4395
2018,005904101,WINDTHORST EL,005904,WINDTHORST ISD,ARCHER,9,N, ,N,N,N,N,PK - 05,E,58,0.067000002,3,0.12505959,0.13403706,0.13063501,0.008641706,0.038713563,0.087122649,Met Standard,2,Very High Spending,1,7788.666667,7761,6349,1250751,1135670,1.244976536,6828,1,0.663,0.871,197,27.4,11.2,7.5999999,6.3000002,0,8.1000004,17.799999,16.200001,11.7,14.7,14.7,16.799999,0,0,0,0,0,0,0,11.2,0,2,0,72.599998,0,25.4,0,1,1,37.599998,0,40,33.5747,-98.4395
2018,006902001,CLAUDE H S,006902,CLAUDE ISD,ARMSTRONG,16,N, ,N,N,N,N,07-12,S,24,-0.048999999,2,-0.06251692,-0.050945841,0.13537535,-0.03628508,-0.006116303,0.086759649,Met Standard,2,High Spending,2,10308.66667,9888,8169,1307056,1251631,1.219793698,9146,1,0.888,0.939,160,38.799999,2.5,11.3,13.2,0,0,0,0,0,0,0,0,0,20,16.299999,16.299999,16.299999,16.299999,15,2.5,65.599998,1.9,0,83.800003,2.5,10.6,0,1.3,1.9,40.599998,0,38,35.1062,-101.3663
2018,006902101,CLAUDE EL,006902,CLAUDE ISD,ARMSTRONG,16,N, ,N,N,N,N,PK - 06,E,63,0.081,4,0.1164624,0.11232302,0.13513424,0.045984562,-0.10885994,0.088697083,Met Standard,3,High Spending,2,7029.666667,5874,4844,1026880,993277,1.219793698,4844,1,0.888,0.939,212,45.799999,1.4,9.3999996,12.4,0,11.8,12.3,14.2,12.7,12.3,12.7,12.7,11.3,0,0,0,0,0,0,1.4,0,3.8,0.5,82.099998,0.5,11.3,0,1.4,4.1999998,25.9,0,40,35.1062,-101.3663
